"","ID","Presa","Grupo.funcional.presa","Depredador","Grupo.funcional.depredador","Estrategia","Fuente","Expertise.depredador","Expertise.presa","Referencia","Enlace","Referente"
"1",451,"Sprattus_fuegensis","Clupeiformes ","Peces","","Cazador","Heterótrofo","Peces","Sardinas",15,"https://doi.org/10.1007/s00300-018-2394-2",NA
"2",452,"Munida_gregaria","Malacostraca","Peces","","Cazador","Heterótrofo","Peces","Crustaceos peracaridos",15,"https://doi.org/10.1007/s00300-018-2394-2",NA
