"","ID","Presa","Grupo.funcional.presa","Depredador","Grupo.funcional.depredador","Estrategia","Fuente","Expertise.depredador","Expertise.presa","Referencia","Enlace","Referente"
"40",62,"Calanus_australis","Copepoda ","Lagenorhynchus_cruciger","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos",8,"https://doi.org/10.3354/meps08826",NA
"41",63,"Themisto_gaudichaudii","Malacostraca","Lagenorhynchus_cruciger","Delphinidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",8,"https://doi.org/10.3354/meps08826",NA
"42",65,"Patagonotothen_sima","Perciformes","Lagenorhynchus_australis","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"43",66,"Patagonotothen_tessellata","Perciformes","Lagenorhynchus_australis","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"44",67,"Eleginops_maclovinus","Perciformes","Lagenorhynchus_australis","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"45",69,"Micromesistius_australis","Perciformes","Lissodelphis_peronii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"46",70,"Coelorinchus_fasciatus","Gadiformes ","Lissodelphis_peronii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"47",71,"Nototeniidae*","Perciformes","Lissodelphis_peronii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"48",72,"Iluocoetes_fimbriatus","Perciformes","Lissodelphis_peronii","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"49",73,"Loligo_gahi","Cephalopoda ","Lissodelphis_peronii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"50",74,"Ilex_argentinus","Cephalopoda ","Lissodelphis_peronii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"51",75,"Moroteuthis_ingens","Cephalopoda ","Lissodelphis_peronii","Delphinidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",8,"https://doi.org/10.3354/meps08826",NA
"52",76,"Merluccius_hubbsi","Gadiformes ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"53",77,"Merluccius_australis","Gadiformes ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"54",78,"Salilota_australis","Gadiformes ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"55",79,"Macruronus_magellanicus","Gadiformes ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"56",80,"Cottoperca_gobio","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"57",81,"Coelorinchus_fasciatus","Gadiformes ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"58",82,"Iluocoetes_fimbriatus","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"59",83,"Cottunculus_granulosus","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"60",84,"Dissostichus_eleginoides","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces demersales",8,"https://doi.org/10.3354/meps08826",NA
"61",85,"Genypterus_blacodes","Ophidiiformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"62",86,"Nototeniidae*","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"63",87,"Micromesistius_australis","Gadiformes ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"64",88,"Patagonotothen_ramsayi","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"65",89,"Pseudocythus_maculatus","Zeiformes ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"66",90,"Myctophidae* ","Myctophiformes ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"67",91,"Bathyraja_macloviana","Rajiformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"68",92,"Eleginops_maclovinus","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"69",93,"Zoarcidae*","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"70",94,"Patagonotothen* ","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"71",95,"Patagonotothen_sima","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"72",96,"Patagonotothen_tessellata","Perciformes","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Peces",8,"https://doi.org/10.3354/meps08826",NA
"73",97,"Sprattus_fuegensis","Clupeiformes ","Pseudorca_crassidens","Delphinidae","","Heterótrofo","Mamiferos marinos","Sardinas",8,"https://doi.org/10.3354/meps08826",NA
