"","ID","Presa","Grupo.funcional.presa","Depredador","Grupo.funcional.depredador","Estrategia","Fuente","Expertise.depredador","Expertise.presa","Referencia","Enlace","Referente"
"1",505,"Eudyptes_filholi","Sphenisciformes","Phalcoboenus_australis","Falconiformes","Cazador","Heterótrofo","Aves marinas","Aves marinas",21,"https://doi.org/10.1007/s00300-021-02908-2",NA
